jis_mesh,unified_genre,restaurant_count,lat,lng,google_avg_rating,google_total_reviews,google_match_count,mesh_code,population,pop_working,pop_adult,pop_elderly,households,single_households,young_single,genre_diversity,genre_hhi,other_genre_count,commercial_density_rank,genre_share,neighbor_avg_restaurants,neighbor_avg_population,working_ratio,elderly_ratio,single_ratio,young_single_ratio,saturation_index,genre_saturation,nearest_station_distance,nearest_station_name,nearest_station_passengers,station_accessibility,land_price,reviews_per_shop,google_place_count,google_density,demand_score,competitor_density,opportunity_score,reason,predicted_log_count,actual_log_count,market_gap,predicted_count,gap_count,gap_std,gap_ci_lower,gap_ci_upper,gap_reliability
5236577211,cafe,1,35.1422368725,136.9012188812,3.7,263.0,1,5236577211,44.0,23.0,38.0,16.0,32.0,22.0,3.0,8,0.6346625083537536,66,0.9570405727923628,0.0149253731343283,22.75,633.25,0.5111111111111111,0.3555555555555555,0.6666666666666666,0.0909090909090909,964.9122807017544,14.619883040935672,0.070896485542945,金山,139941.0,818864.118565117,2735000.0,263.0,23,336.2573099415205,0.019091847265221878,14.619883040935672,0.8483903442896669,カフェの競合がほぼなし（1店舗）。商圏人口44人。飽和度が高い。金山駅から71m（駅近）,1.5270656072225333,0.6931471805599453,0.833918426662588,3.6046451409311233,2.6046451409311233,0.28820865389896,0.2690294650206264,1.3988073883045495,high
5236670111,washoku,1,35.1678994663,136.8877943936,4.5,640.0,1,5236670111,322.0,205.0,247.0,47.0,254.0,220.0,49.0,7,0.4602249062890461,48,0.9208432776451868,0.0204081632653061,30.375,516.4791666666666,0.6346749226006192,0.1455108359133126,0.8627450980392157,0.192156862745098,498.9604989604989,10.395010395010392,0.3607479116941974,名鉄名古屋,227395.0,493534.5212175896,4180000.0,640.0,10,103.95010395010394,0.16253869969040247,10.395010395010393,0.8401395392150175,和食の競合がほぼなし（1店舗）。商圏人口322人。飽和度が高い。名鉄名古屋駅から361m（徒歩圏）,1.3838186007811355,0.6931471805599453,0.6906714202211902,2.9901092073131488,1.9901092073131488,0.15028305396093675,0.3961166344577542,0.9852262059846262,high
5236670113,italian,1,35.1690057647,136.8892220071,4.0,265.0,1,5236670113,130.0,60.0,103.0,49.0,80.0,53.0,11.0,8,0.3232323232323232,65,0.9530628480509148,0.0151515151515151,46.25,387.7291666666667,0.4580152671755725,0.3740458015267175,0.654320987654321,0.1358024691358024,844.1558441558442,12.987012987012989,0.3474551259891134,国際センター,9202.0,20565.19070970233,2150000.0,265.0,3,38.96103896103896,0.06346749226006192,12.987012987012987,0.839605326577097,イタリアンの競合がほぼなし（1店舗）。商圏人口130人。飽和度が高い。国際センター駅から347m（徒歩圏）,1.2791487391541565,0.6931471805599453,0.5860015585942112,2.5935793497681527,1.5935793497681527,0.07447573004909762,0.44002912769797986,0.7319739894904426,high
5236670042,cafe,2,35.17202516875,136.88454966465002,3.25,442.0,2,5236670042,24.0,10.0,23.0,13.0,16.0,9.0,0.0,8,0.3285003057035548,105,0.9856801909307876,0.0186915887850467,50.875,273.65625,0.4,0.52,0.5294117647058824,0.0,1581.3253012048192,30.12048192771084,0.1030293093492766,名古屋,287964.0,1418337.0909497996,10260000.0,221.0,13,195.78313253012047,0.008771929824561403,30.12048192771084,0.8374643676531981,カフェの競合が少ない（2店舗）。商圏人口24人。飽和度が高い。名古屋駅から103m（駅近）,1.4838378804426988,1.0986122886681098,0.38522559177458904,3.4098376752267194,1.4098376752267194,0.15198362476475016,0.0873376872356787,0.6831134963134994,high
5236577214,other,2,35.14442003415,136.90431797715,3.9,850.0,2,5236577214,1227.0,622.0,818.0,226.0,759.0,470.0,60.0,5,0.5734618916437099,64,0.9486873508353222,0.0303030303030303,18.75,591.25,0.506514657980456,0.1840390879478827,0.618421052631579,0.0789473684210526,342.7959292983396,10.712372790573111,0.2657005242842003,金山,139941.0,382665.5711634866,700000.0,425.0,11,58.918050348152114,0.6295149638802889,10.712372790573111,0.834180768145347,"その他の競合が少ない（2店舗）。商圏人口1,227人。飽和度が高い。金山駅から266m（駅近）",2.1415768893867915,1.0986122886681098,1.0429646007186817,7.512850874699867,5.512850874699867,0.136669706168794,0.7750919766278455,1.310837224809518,high
5236670113,chinese,1,35.1697726531,136.8904888136,4.5,91.0,1,5236670113,130.0,60.0,103.0,49.0,80.0,53.0,11.0,8,0.3232323232323232,65,0.9530628480509148,0.0151515151515151,46.25,387.7291666666667,0.4580152671755725,0.3740458015267175,0.654320987654321,0.1358024691358024,844.1558441558442,12.987012987012989,0.280789080054791,国際センター,9202.0,24165.60894728373,2150000.0,91.0,3,38.96103896103896,0.06346749226006192,12.987012987012987,0.8303653197071963,中華の競合がほぼなし（1店舗）。商圏人口130人。飽和度が高い。国際センター駅から281m（駅近）,1.01073951722531,0.6931471805599453,0.3175923366653647,1.747632185211455,0.7476321852114549,0.05919746478843742,0.20156530568002734,0.433619367650702,high
5236577211,chinese,1,35.1424368735,136.9021868454,3.6,791.0,1,5236577211,44.0,23.0,38.0,16.0,32.0,22.0,3.0,8,0.6346625083537536,66,0.9570405727923628,0.0149253731343283,22.75,633.25,0.5111111111111111,0.3555555555555555,0.6666666666666666,0.0909090909090909,964.9122807017544,14.619883040935672,0.0939824071957918,金山,139941.0,721410.7816424489,2735000.0,791.0,23,336.2573099415205,0.019091847265221878,14.619883040935672,0.8298811571562673,中華の競合がほぼなし（1店舗）。商圏人口44人。飽和度が高い。金山駅から94m（駅近）,1.0336278323709607,0.6931471805599453,0.3404806518110154,1.8112460869664209,0.8112460869664209,0.1466258138882424,0.053094056590060335,0.6278672470319704,high
5236671221,izakaya,1,35.1751397232,136.9091250545,4.1,299.0,1,5236671221,1215.0,765.0,922.0,179.0,793.0,515.0,88.0,5,0.25,11,0.6961018297533811,0.0833333333333333,9.75,787.75,0.6291118421052632,0.147203947368421,0.6486146095717884,0.1108312342569269,59.299191374663074,5.390835579514825,0.1745944002661008,久屋大通,41610.0,151532.5875534135,1590000.0,299.0,6,32.34501347708895,0.6233230134158927,5.390835579514825,0.8248173557078241,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,215人。飽和度が高い。久屋大通駅から175m（駅近）",1.8935353872666236,0.6931471805599453,1.2003882067066782,5.642812129206959,4.642812129206959,0.2545290042646779,0.7015113583479096,1.699265055065447,high
5236670312,izakaya,1,35.1681385242,136.9184664418,4.0,7.0,1,5236670312,884.0,352.0,419.0,73.0,775.0,703.0,97.0,6,0.2066115702479338,10,0.6718377088305489,0.0909090909090909,20.5,759.0,0.3977401129943503,0.0824858757062146,0.9059278350515464,0.125,65.61679790026247,6.561679790026246,0.336348634587274,新栄町,25718.0,58939.10960515713,467000.0,7.0,2,13.123359580052492,0.45252837977296184,6.561679790026246,0.819035125997568,居酒屋の競合がほぼなし（1店舗）。商圏人口884人。飽和度が高い。新栄町駅から336m（徒歩圏）,1.579662397628909,0.6931471805599453,0.8865152170689637,3.853317043285556,2.853317043285556,0.20332303533142007,0.48800206781938044,1.285028366318547,high
5236670043,yakiniku,1,35.1736542726,136.883858971,4.2,670.0,1,5236670043,51.0,22.0,40.0,18.0,33.0,20.0,0.0,7,0.4359504132231405,43,0.9053301511535402,0.0227272727272727,36.375,355.1041666666667,0.4230769230769231,0.3461538461538461,0.5882352941176471,0.0,622.2865412445732,14.47178002894356,0.2671879379561956,名古屋,287964.0,784241.447589036,4335000.0,670.0,11,159.18958031837917,0.022703818369453045,14.471780028943561,0.8179591412184204,焼肉の競合がほぼなし（1店舗）。商圏人口51人。飽和度が高い。名古屋駅から267m（駅近）,2.0184395907516377,0.6931471805599453,1.3252924101916923,6.526571234393697,5.526571234393697,0.3336453886730163,0.6713474483925804,1.9792373719908043,high
5236671311,izakaya,1,35.1754548019,136.913791582,4.6,23.0,1,5236671311,1543.0,1047.0,1288.0,285.0,898.0,514.0,114.0,3,0.5,5,0.5250596658711217,0.1666666666666666,8.125,1287.375,0.6781088082901554,0.1845854922279792,0.5717463848720801,0.1268075639599555,22.904260192395785,4.580852038479157,0.2295681334376963,高岳,15676.0,47565.27834316084,0.0,23.0,7,32.0659642693541,0.7925696594427245,4.580852038479157,0.817562093089636,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,543人。飽和度が高い。高岳駅から230m（駅近）",1.2282846165570562,0.6931471805599453,0.5351374359971109,2.4153658464646774,1.4153658464646774,0.08958414307783343,0.3595525155645575,0.7107223564296644,high
5236670122,cafe,1,35.1681391561,136.8989198069,4.3,85.0,1,5236670122,560.0,336.0,399.0,76.0,318.0,163.0,8.0,6,0.4268422926308294,52,0.933969769291965,0.0188679245283018,24.0,360.375,0.5989304812834224,0.1354723707664884,0.5109717868338558,0.0250783699059561,433.33333333333337,8.333333333333334,0.1852240785225689,伏見,77082.0,270250.6758871016,1270000.0,85.0,5,41.66666666666667,0.2853457172342621,8.333333333333334,0.8173095923004079,カフェの競合がほぼなし（1店舗）。商圏人口560人。飽和度が高い。伏見駅から185m（駅近）,1.114146353108488,0.6931471805599453,0.4209991725485428,2.0469660355999784,1.0469660355999784,0.0790667996447638,0.26602824524480573,0.5759700998522799,high
5236577114,izakaya,1,35.1448010746,136.8918529351,4.1,101.0,1,5236577114,1168.0,755.0,952.0,234.0,692.0,406.0,104.0,3,0.4285714285714285,6,0.5624502784407319,0.1428571428571428,1.375,413.625,0.6458511548331908,0.2001710863986313,0.5858585858585859,0.15007215007215,33.1858407079646,5.530973451327434,0.253951957027266,尾頭橋,6335.0,17897.909233800325,0.0,101.0,5,27.654867256637164,0.5990712074303406,5.530973451327434,0.8146427789382594,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,168人。飽和度が高い。尾頭橋駅から254m（駅近）",0.9954737430991549,0.6931471805599453,0.30232656253920964,1.70600598933324,0.70600598933324,0.07782032442838387,0.14979872665957727,0.454854398418842,high
5236577121,izakaya,1,35.1430674327,136.893910597,4.4,78.0,1,5236577121,1167.0,750.0,941.0,218.0,767.0,522.0,126.0,5,0.2244897959183673,6,0.5624502784407319,0.1428571428571428,3.0,528.625,0.6421232876712328,0.1866438356164383,0.6796875,0.1640625,33.20420586607637,5.534034311012729,0.5083782427109484,尾頭橋,6335.0,10412.92990980592,0.0,78.0,4,22.136137244050914,0.5985552115583075,5.534034311012729,0.8144140425684867,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,167人。飽和度が高い。尾頭橋駅から508m（徒歩圏）",1.1355224872665037,0.6931471805599453,0.44237530670655845,2.1127995162033604,1.1127995162033604,0.10800945012196865,0.2306767844674999,0.6540738289456169,high
5236579023,izakaya,1,35.1619630688,136.8826295025,4.5,81.0,1,5236579023,40.0,30.0,30.0,0.0,25.0,17.0,1.0,4,0.3333333333333333,5,0.5250596658711217,0.1666666666666666,0.75,18.5,0.7317073170731707,0.0,0.6538461538461539,0.0384615384615384,73.52941176470588,14.705882352941176,0.0779117739989862,ささしまライブ,4700.0,26417.58830433999,1460000.0,81.0,12,176.47058823529412,0.017027863777089782,14.705882352941176,0.8141532512993546,居酒屋の競合がほぼなし（1店舗）。商圏人口40人。飽和度が高い。ささしまライブ駅から78m（駅近）,1.2048644790924,0.6931471805599453,0.5117172985324546,2.3363069080886474,1.3363069080886474,0.12744220877559104,0.2619305693322962,0.761504027732613,high
5236670132,izakaya,1,35.1712969694,136.8923172104,4.0,65.0,1,5236670132,336.0,214.0,255.0,49.0,244.0,189.0,25.0,5,0.2839506172839506,8,0.6193317422434368,0.1111111111111111,24.25,466.125,0.6350148367952523,0.14540059347181,0.7714285714285715,0.1020408163265306,81.9672131147541,10.245901639344265,0.2829440888114649,国際センター,9202.0,24029.617557382968,0.0,65.0,1,10.245901639344265,0.1697626418988648,10.245901639344263,0.8140105988165319,居酒屋の競合がほぼなし（1店舗）。商圏人口336人。飽和度が高い。国際センター駅から283m（駅近）,1.6167400171812638,0.6931471805599453,0.9235928366213185,4.036644150624661,3.036644150624661,0.21902789605768064,0.49429816034826446,1.3528875128943727,high
5236670243,izakaya,1,35.1734671405,136.9093417632,4.4,896.0,1,5236670243,164.0,60.0,125.0,69.0,115.0,79.0,4.0,6,0.21875,7,0.5898965791567223,0.125,29.5,694.125,0.3636363636363636,0.4181818181818181,0.6810344827586207,0.0344827586206896,87.06467661691542,12.437810945273633,0.1133891130690413,久屋大通,41610.0,194995.8899099844,0.0,896.0,4,49.75124378109453,0.08101135190918472,12.437810945273633,0.8137354674813317,居酒屋の競合がほぼなし（1店舗）。商圏人口164人。飽和度が高い。久屋大通駅から113m（駅近）,1.8944145511753838,0.6931471805599453,1.2012673706154384,5.648654817847792,4.648654817847792,0.3190498238357916,0.5759297158972869,1.82660502533359,high
5236670144,izakaya,1,35.1749469857,136.8985426478,4.1,67.0,1,5236670144,836.0,478.0,544.0,82.0,595.0,450.0,58.0,4,0.3877551020408163,6,0.5624502784407319,0.1428571428571428,14.0,545.2,0.5710872162485066,0.0979689366786141,0.7550335570469798,0.0973154362416107,40.65040650406504,6.775067750677507,0.2092736755534019,丸の内,29788.0,96315.98921795894,2320000.0,67.0,4,27.100271002710027,0.4277605779153767,6.775067750677507,0.812566908658899,居酒屋の競合がほぼなし（1店舗）。商圏人口836人。飽和度が高い。丸の内駅から209m（駅近）,1.6412956652998167,0.6931471805599453,0.9481484847398715,4.161853215472515,3.161853215472515,0.23010322282880982,0.49714616799540423,1.3991508014843386,high
5236670333,izakaya,1,35.1731650834,136.9146801992,4.3,72.0,1,5236670333,1117.0,888.0,954.0,84.0,888.0,742.0,226.0,3,0.3888888888888889,5,0.5250596658711217,0.1666666666666666,10.25,1017.75,0.7942754919499105,0.0751341681574239,0.8346456692913385,0.2542182227221597,28.45759817871372,5.691519635742743,0.1334650599998141,高岳,15676.0,67144.95094046397,0.0,72.0,4,22.766078542970973,0.5727554179566563,5.691519635742743,0.8123846901523958,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,117人。飽和度が高い。高岳駅から133m（駅近）",1.2176569312478507,0.6931471805599453,0.5245097506879054,2.379260610409009,1.379260610409009,0.09447629645769597,0.33933620963082134,0.7096832917449895,high
5236672543,izakaya,1,35.1909818525,136.9446216714,5.0,6.0,1,5236672543,649.0,494.0,561.0,90.0,361.0,195.0,69.0,2,0.5,1,0.2299124900556881,0.5,0.625,89.625,0.76,0.1384615384615384,0.5386740331491713,0.1906077348066298,7.757951900698215,7.757951900698215,0.0660168161039454,ナゴヤドーム前矢田,12740.0,76739.21412890672,0.0,6.0,4,31.03180760279286,0.33126934984520123,7.757951900698215,0.8114028371167349,居酒屋の競合がほぼなし（1店舗）。商圏人口649人。ナゴヤドーム前矢田駅から66m（駅近）,0.8015495523055278,0.6931471805599453,0.10840237174558254,1.2289921938367723,0.22899219383677227,0.0528434288426907,0.004829251213908772,0.21197549227725632,high
5236671122,izakaya,1,35.1751780673,136.8984073734,4.1,67.0,1,5236671122,795.0,400.0,526.0,161.0,498.0,325.0,38.0,5,0.2244897959183673,6,0.5624502784407319,0.1428571428571428,5.0,549.275,0.5025125628140703,0.2022613065326633,0.6513026052104208,0.0761523046092184,41.81184668989547,6.968641114982578,0.2328353542918974,丸の内,29788.0,89497.70394245996,0.0,67.0,3,20.90592334494773,0.4066047471620227,6.968641114982578,0.810960502419654,居酒屋の競合がほぼなし（1店舗）。商圏人口795人。飽和度が高い。丸の内駅から233m（駅近）,1.218156347424917,0.6931471805599453,0.5250091668649718,2.3809486893162415,1.3809486893162415,0.13487084907077934,0.2606623026862443,0.7893560310436993,high
5236579041,izakaya,1,35.1632290706,136.8840315569,4.2,102.0,1,5236579041,148.0,95.0,119.0,40.0,110.0,87.0,35.0,4,0.3333333333333333,5,0.5250596658711217,0.1666666666666666,2.25,174.0,0.6375838926174496,0.2684563758389262,0.7837837837837838,0.3153153153153153,63.451776649746186,12.690355329949238,0.2604458431491036,ささしまライブ,4700.0,13039.406860507968,0.0,102.0,3,38.07106598984771,0.07275541795665634,12.690355329949238,0.8109519101238309,居酒屋の競合がほぼなし（1店舗）。商圏人口148人。飽和度が高い。ささしまライブ駅から260m（駅近）,1.1223964891345402,0.6931471805599453,0.42924930857459487,2.072207901099134,1.072207901099134,0.08227102037033802,0.2679981086487323,0.5905005085004574,high
5236673431,izakaya,1,35.1959197287,136.9261917041,4.9,14.0,1,5236673431,729.0,469.0,608.0,166.0,362.0,154.0,35.0,2,0.5,1,0.2299124900556881,0.5,1.25,504.75,0.6424657534246575,0.2273972602739726,0.4242424242424242,0.0964187327823691,7.304601899196492,7.304601899196492,0.3264247336296829,平安通,10296.0,24144.940919260287,269000.0,14.0,5,36.523009495982464,0.37254901960784315,7.304601899196492,0.8102914270557634,居酒屋の競合がほぼなし（1店舗）。商圏人口729人。平安通駅から326m（徒歩圏）,0.7818761914333895,0.6931471805599453,0.0887290108734442,1.185568966971279,0.185568966971279,0.02970162709845846,0.030513821760465618,0.14694419998642277,high
5236674114,izakaya,1,35.2021023359,136.8912181302,4.4,204.0,1,5236674114,724.0,458.0,623.0,197.0,415.0,241.0,45.0,4,0.28,4,0.4876690533015115,0.2,0.5,299.0,0.6317241379310344,0.2717241379310345,0.5793269230769231,0.1081730769230769,29.325513196480934,7.331378299120233,0.2644131642776572,庄内通,12982.0,35624.39909582582,0.0,204.0,25,183.28445747800583,0.369969040247678,7.331378299120233,0.8099334465429843,居酒屋の競合がほぼなし（1店舗）。商圏人口724人。飽和度が高い。庄内通駅から264m（駅近）,1.0889545957239477,0.6931471805599453,0.3958074151640024,1.9711663784108597,0.9711663784108597,0.10962121989214553,0.18094982417539718,0.6106650061526077,high
5236579331,izakaya,1,35.1636041754,136.9127201615,4.3,49.0,1,5236579331,1344.0,550.0,635.0,110.0,1103.0,956.0,129.0,4,0.28,4,0.4876690533015115,0.2,9.25,824.125,0.4089219330855018,0.0817843866171003,0.8659420289855072,0.1168478260869565,20.161290322580644,5.040322580645161,0.3396783524863243,矢場町,47990.0,109147.97084874145,0.0,49.0,4,20.161290322580644,0.6898864809081527,5.040322580645161,0.8080416762583751,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,344人。飽和度が高い。矢場町駅から340m（徒歩圏）",1.1005596205881267,0.6931471805599453,0.40741244002818144,2.0058476876064995,1.0058476876064995,0.12332190382477724,0.16570150853161805,0.6491233715247449,high
5236670423,other,1,35.169518684,136.9313649933,4.5,4.0,1,5236670423,823.0,522.0,722.0,214.0,589.0,430.0,110.0,5,0.578125,15,0.7704852824184566,0.0625,8.75,761.75,0.633495145631068,0.2597087378640776,0.7288135593220338,0.1864406779661017,102.52904989747095,6.83526999316473,0.0962355665887781,千種,45504.0,231884.57011646623,0.0,4.0,6,41.01161995898838,0.42105263157894735,6.83526999316473,0.8077027536110253,その他の競合がほぼなし（1店舗）。商圏人口823人。飽和度が高い。千種駅から96m（駅近）,1.2092186762973642,0.6931471805599453,0.516071495737419,2.3508655188324297,1.3508655188324297,0.10345432649500953,0.31330101580720027,0.7188419756676376,high
5236568844,izakaya,1,35.1579543866,136.861150126,4.6,176.0,1,5236568844,419.0,292.0,362.0,81.0,229.0,124.0,30.0,2,0.5,1,0.2299124900556881,0.5,0.375,73.875,0.6952380952380952,0.1928571428571428,0.5391304347826087,0.1304347826086956,9.442870632672332,9.442870632672332,0.611376244776709,烏森,4779.0,6717.963995972428,0.0,176.0,5,47.21435316336167,0.21259029927760578,9.442870632672333,0.8072154762227542,居酒屋の競合がほぼなし（1店舗）。商圏人口419人。烏森駅から611m（徒歩圏）,0.7858450859005771,0.6931471805599453,0.09269790534063183,1.1942604960235648,0.19426049602356477,0.05980541417467528,-0.024520706441731724,0.20991651712299536,medium
