jis_mesh,unified_genre,restaurant_count,lat,lng,mesh_code,population,genre_diversity,genre_hhi,other_genre_count,genre_share,neighbor_avg_restaurants,neighbor_avg_population,saturation_index,genre_saturation,nearest_station_distance,nearest_station_name,nearest_station_passengers,land_price,google_avg_rating,google_total_reviews,google_match_count,reviews_per_shop,google_density,demand_score,competitor_density,opportunity_score,reason,predicted_log_count,actual_log_count,market_gap,predicted_count,gap_count
6441428721,yakiniku,1,43.0674933883,141.3461127296,6441428721,0.0,7,0.4375857338820302,26,0.037037037037037,9.25,0.0,260.0,10.0,0.3622846659144365,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.8020700280043629,6441428721 / yakiniku opportunity 0.802 / demand low(0.00) / competition medium(10),0.010899550843181772,-0.3814005918087252,0.392300142651907,1.9607639409977247,0.9607639409977247
6441426644,yakiniku,1,43.0570107336,141.336423429,6441426644,0.0,5,0.2345679012345679,8,0.1111111111111111,3.25,0.0,80.0,10.0,0.0263664413504005,西15丁目,1.0,815000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7996075859642341,6441426644 / yakiniku opportunity 0.800 / demand low(0.00) / competition medium(10),-0.3006414051631545,-0.46260107476432577,0.16195966960117125,1.3516256387295598,0.35162563872955976
6441426831,ramen,1,43.0556049939,141.3510588289,6441426831,0.0,8,0.2465939284300977,265,0.0037593984962406,116.125,0.0,2650.0,10.0,0.1192914220083695,資生館小学校前,687.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7983766735234064,6441426831 / ramen opportunity 0.798 / demand low(0.00) / competition medium(10),0.805906076794268,-0.33632899851476605,1.142235075309034,5.267529487520369,4.267529487520369
6441426744,chinese,1,43.0570199959,141.3478801477,6441426744,0.0,8,0.2702029191883233,52,0.0188679245283018,60.625,0.0,520.0,10.0,0.2338344584981791,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7965023720661932,6441426744 / chinese opportunity 0.797 / demand low(0.00) / competition medium(10),-0.16605700017097413,-0.29809949351531506,0.13204249334434093,1.2823136196124625,0.2823136196124625
6441427831,chinese,1,43.0635393515,141.3523862793,6441427831,0.0,7,0.4471005917159764,64,0.0153846153846153,14.25,0.0,640.0,10.0,0.3575217975152432,さっぽろ,124894.0,3500000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7957280366188529,6441427831 / chinese opportunity 0.796 / demand low(0.00) / competition medium(10),-0.8546291351239336,-0.7928249700187301,-0.06180416510520348,0.8801339333627787,-0.11986606663722132
6441426743,sushi,1,43.0582958505,141.344774246,6441426743,0.0,7,0.1800554016620498,18,0.0526315789473684,17.5,0.0,180.0,10.0,0.0557102171284106,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7955815182522292,6441426743 / sushi opportunity 0.796 / demand low(0.00) / competition medium(10),-0.05436060771808122,-0.3585766710741195,0.3042160633560383,1.7111238234136192,0.7111238234136192
6441427744,cafe,1,43.0664019583,141.3492966685,6441427744,0.0,6,0.4111999999999999,24,0.04,20.75,0.0,240.0,10.0,0.0815018075808553,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7950876274527101,6441427744 / cafe opportunity 0.795 / demand low(0.00) / competition medium(10),-0.3047860128810079,-0.4767326737776124,0.17194666089660454,1.3752289704652738,0.3752289704652738
6441428721,cafe,1,43.0673752741,141.3438790543,6441428721,0.0,7,0.4375857338820302,26,0.037037037037037,9.25,0.0,260.0,10.0,0.5333644861465342,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7922145857432714,6441428721 / cafe opportunity 0.792 / demand low(0.00) / competition medium(10),-0.14391340696724797,-0.3233151533229731,0.17940174635572514,1.3930026753502114,0.3930026753502114
6441427511,cafe,1,43.0601460206,141.3143583333,6441427511,0.0,5,0.2,4,0.2,1.625,0.0,40.0,10.0,0.0258136028946754,西28丁目,16916.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.786609842946113,6441427511 / cafe opportunity 0.787 / demand low(0.00) / competition medium(10),-0.297477328773415,-0.384735653708998,0.087258324935583,1.1823570438693252,0.18235704386932516
6441424912,other,1,43.0345569943,141.3680596491,6441424912,0.0,5,0.3553719008264462,10,0.0909090909090909,1.875,0.0,100.0,10.0,0.0401042376204566,平岸,13784.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7850186175708375,6441424912 / other opportunity 0.785 / demand low(0.00) / competition medium(10),0.4112293234508661,-0.37666677916065383,0.7878961026115199,3.397531158780845,2.397531158780845
6441427833,cafe,1,43.0646389115,141.3515099045,6441427833,0.0,8,0.2352941176470588,33,0.0294117647058823,22.25,0.0,330.0,10.0,0.2161670967852093,さっぽろ,124894.0,6600000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7713613406337261,6441427833 / cafe opportunity 0.771 / demand low(0.00) / competition medium(10),-0.4772301972090046,-1.203790223385496,0.7265600261764914,3.1359092965719446,2.1359092965719446
6441426834,ramen,1,43.0579459886,141.35619349,6441426834,0.0,8,0.2594872659807724,153,0.0064935064935064,96.375,0.0,1530.0,10.0,0.2755592906229301,狸小路,3458.0,2300000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7650345946824197,6441426834 / ramen opportunity 0.765 / demand low(0.00) / competition medium(10),0.6461039532145983,-0.555420574766415,1.2015245279810134,5.650364788261685,4.650364788261685
6441427511,izakaya,1,43.060146574,141.3142927838,6441427511,0.0,5,0.2,4,0.2,1.625,0.0,40.0,10.0,0.028872229143535,西28丁目,16916.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7609109719313948,6441427511 / izakaya opportunity 0.761 / demand low(0.00) / competition medium(10),0.026080480204041058,-0.38369718145325205,0.4097776616572931,2.012965597970521,1.012965597970521
6441426622,sushi,1,43.0513927499,141.3347436479,6441426622,0.0,4,0.3333333333333333,5,0.1666666666666666,1.5,0.0,50.0,10.0,0.0283447790304732,西線6条,2320.0,303000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7569528061587725,6441426622 / sushi opportunity 0.757 / demand low(0.00) / competition medium(10),-0.37588239152586206,-0.40436228385802286,0.028479892332160806,1.0577786441235837,0.05777864412358369
6441426734,italian,1,43.0577213479,141.3408615869,6441426734,0.0,7,0.2189349112426035,12,0.0769230769230769,6.875,0.0,120.0,10.0,0.0939945517419445,西11丁目,26454.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.75514982336577,6441426734 / italian opportunity 0.755 / demand low(0.00) / competition medium(10),0.18143426018041384,-0.37138318988903396,0.5528174500694478,2.4762865149420166,1.4762865149420166
6441425831,izakaya,1,43.0478320178,141.3501074448,6441425831,0.0,5,0.2222222222222222,5,0.1666666666666666,2.25,0.0,50.0,10.0,0.0328710499194647,山鼻9条,1406.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7458566916780547,6441425831 / izakaya opportunity 0.746 / demand low(0.00) / competition medium(10),-0.0623811494987232,-0.3664091406662283,0.3040279911675051,1.7106139843675408,0.7106139843675408
6441422912,yakiniku,1,43.0173854269,141.3668133069,6441422912,0.0,4,0.5868055555555556,23,0.0416666666666666,2.375,0.0,230.0,10.0,0.0723095731489137,澄川,15646.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7433844242403104,6441422912 / yakiniku opportunity 0.743 / demand low(0.00) / competition medium(10),-0.11429295837811167,-0.3676448088177765,0.25335185043966485,1.5766729977206606,0.5766729977206606
6441427744,yakiniku,1,43.065008257,141.3498553127,6441427744,0.0,6,0.4111999999999999,24,0.04,20.75,0.0,240.0,10.0,0.1556496287455413,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7381798394017369,6441427744 / yakiniku opportunity 0.738 / demand low(0.00) / competition medium(10),-0.062695912919261,-0.4515578244045485,0.3888619114852875,1.9506016303364913,0.9506016303364913
6441429412,cafe,1,43.0766022922,141.3039374633,6441429412,0.0,5,0.43,19,0.05,5.875,0.0,190.0,10.0,0.0735342115416838,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7346354563577199,6441429412 / cafe opportunity 0.735 / demand low(0.00) / competition medium(10),-0.2798966191391933,-0.37594294962174735,0.09604633048255407,1.2016201277480096,0.20162012774800964
6441429412,yakiniku,1,43.0753296559,141.3035342446,6441429412,0.0,5,0.43,19,0.05,5.875,0.0,190.0,10.0,0.0752299275880197,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7318561986794605,6441429412 / yakiniku opportunity 0.732 / demand low(0.00) / competition medium(10),-0.0864543019910799,-0.37536721596733325,0.28891291397625335,1.6699509315220764,0.6699509315220764
6441429441,sushi,1,43.0807450095,141.3089889665,6441429441,0.0,7,0.2534722222222222,23,0.0416666666666666,5.25,0.0,230.0,10.0,0.1590459365741608,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7316881944851685,6441429441 / sushi opportunity 0.732 / demand low(0.00) / competition medium(10),0.07678702126582428,-0.3469097998472973,0.42369682111312157,2.055196775983257,1.0551967759832568
6441427744,italian,1,43.0648352222,141.3498472685,6441427744,0.0,6,0.4111999999999999,24,0.04,20.75,0.0,240.0,10.0,0.1745603738336407,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7309841374852103,6441427744 / italian opportunity 0.731 / demand low(0.00) / competition medium(10),-0.11574424132620054,-0.445137202036321,0.3293929607101205,1.7802480247811285,0.7802480247811285
6441426734,ramen,1,43.0580727874,141.3437146352,6441426734,0.0,7,0.2189349112426035,12,0.0769230769230769,6.875,0.0,120.0,10.0,0.1229857395515638,中央区役所前,2880.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7306733708974416,6441426734 / ramen opportunity 0.731 / demand low(0.00) / competition medium(10),0.12482370198665493,-0.33732712939461507,0.46215083138127,2.1749694553660053,1.1749694553660053
6441426734,sushi,1,43.0570481788,141.3433838947,6441426734,0.0,7,0.2189349112426035,12,0.0769230769230769,6.875,0.0,120.0,10.0,0.1267292853346373,中央区役所前,2880.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7282694805374892,6441426734 / sushi opportunity 0.728 / demand low(0.00) / competition medium(10),0.13044287578514174,-0.3360561115854642,0.46649898737060597,2.1888047750853943,1.1888047750853943
6441427722,other,1,43.058830116,141.3497818064,6441427722,0.0,6,0.421875,15,0.0625,29.75,0.0,150.0,10.0,0.1924165442434693,西4丁目,12610.0,2700000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7254987927062707,6441427722 / other opportunity 0.725 / demand low(0.00) / competition medium(10),0.5400754506513674,-0.6398845576811839,1.1799600083325514,5.508488115282351,4.508488115282351
6441427722,ramen,1,43.0588170606,141.3497395888,6441427722,0.0,6,0.421875,15,0.0625,29.75,0.0,150.0,10.0,0.1959097220709847,西4丁目,12610.0,2700000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.724532110321281,6441427722 / ramen opportunity 0.725 / demand low(0.00) / competition medium(10),-0.13163483718675215,-0.6386985454119128,0.5070637082251607,2.3208171719955555,1.3208171719955555
6441427722,yakiniku,1,43.0587734473,141.3495090572,6441427722,0.0,6,0.421875,15,0.0625,29.75,0.0,150.0,10.0,0.2148915426215991,西4丁目,12610.0,2700000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7198041496418819,6441427722 / yakiniku opportunity 0.720 / demand low(0.00) / competition medium(10),0.12018321535334137,-0.6322537913290264,0.7524370066823678,3.2443309026854985,2.2443309026854985
6441427722,cafe,1,43.0587897808,141.3478764293,6441427722,0.0,6,0.421875,15,0.0625,29.75,0.0,150.0,10.0,0.2212394656957188,西8丁目,1330.0,2700000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7183962148434367,6441427722 / cafe opportunity 0.718 / demand low(0.00) / competition medium(10),-0.03183877740603581,-0.6185128188790691,0.5866740414730333,2.5959967831047215,1.5959967831047215
6441429441,cafe,1,43.0798403284,141.3068825496,6441429441,0.0,7,0.2534722222222222,23,0.0416666666666666,5.25,0.0,230.0,10.0,0.200332287554848,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7181431617038148,6441429441 / cafe opportunity 0.718 / demand low(0.00) / competition medium(10),-0.11118591542974392,-0.3328921571064035,0.2217062416766596,1.4964093069931121,0.49640930699311214
6441429441,ramen,1,43.0797125822,141.3073755674,6441429441,0.0,7,0.2534722222222222,23,0.0416666666666666,5.25,0.0,230.0,10.0,0.209788396304746,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7157570762449077,6441429441 / ramen opportunity 0.716 / demand low(0.00) / competition medium(10),-0.14738043731421155,-0.3296815959638818,0.18230115864967025,1.3999510449530153,0.39995104495301526
6441426622,cafe,1,43.0511422465,141.3354113792,6441426622,0.0,4,0.3333333333333333,5,0.1666666666666666,1.5,0.0,50.0,10.0,0.035134365061463,西線6条,2320.0,303000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.711110008982728,6441426622 / cafe opportunity 0.711 / demand low(0.00) / competition medium(10),-0.25029511166822843,-0.4020570670229119,0.15176195535468345,1.3277662946052788,0.32776629460527884
6441426742,cafe,1,43.05611732,141.3476449465,6441426742,0.0,7,0.2525252525252525,32,0.0303030303030303,77.125,0.0,320.0,10.0,0.1939869850896693,資生館小学校前,687.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.7099237419008488,6441426742 / cafe opportunity 0.710 / demand low(0.00) / competition medium(10),0.14845904462402326,-0.31096817846812785,0.4594272230921511,2.166333847584413,1.1663338475844132
6441426841,sushi,1,43.0549269142,141.3562981084,6441426841,0.0,5,0.265,19,0.05,78.375,0.0,190.0,10.0,0.0447832390378596,豊水すすきの,9462.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.701700607790968,6441426841 / sushi opportunity 0.702 / demand low(0.00) / competition medium(10),0.46373320244075067,-0.3706390185012841,0.8343722209420348,3.60673517674224,2.60673517674224
6441426742,chinese,1,43.0561936749,141.3468889006,6441426742,0.0,7,0.2525252525252525,32,0.0303030303030303,77.125,0.0,320.0,10.0,0.2393755118971904,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6996513719584401,6441426742 / chinese opportunity 0.700 / demand low(0.00) / competition medium(10),0.22048338864904393,-0.2962181815293784,0.5167015701784223,2.352977478827222,1.352977478827222
6441423741,cafe,1,43.0308344335,141.343876275,6441423741,0.0,3,0.375,3,0.25,0.375,0.0,30.0,10.0,0.0281694486369028,石山通,1091.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6976443371452439,6441423741 / cafe opportunity 0.698 / demand low(0.00) / competition medium(10),-0.2714711248707004,-0.3676819027017625,0.09621077783106208,1.2019822081112017,0.2019822081112017
6441429412,sushi,1,43.0768653308,141.3043974048,6441429412,0.0,5,0.43,19,0.05,5.875,0.0,190.0,10.0,0.1095398109352678,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6925603440121254,6441429412 / sushi opportunity 0.693 / demand low(0.00) / competition medium(10),-0.32818569385047414,-0.3637182405597358,0.03553254670926165,1.0723427430952874,0.07234274309528743
6441426634,cafe,1,43.05689303,141.3297573855,6441426634,0.0,5,0.2345679012345679,8,0.1111111111111111,3.0,0.0,80.0,10.0,0.0474503626015419,西18丁目,26516.0,1000000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6815914908238001,6441426634 / cafe opportunity 0.682 / demand low(0.00) / competition medium(10),-0.3464464948256678,-0.504337460577785,0.15789096575211714,1.342077008887832,0.342077008887832
6441426532,other,1,43.0562038593,141.3185706834,6441426532,0.0,6,0.1875,7,0.125,2.75,0.0,70.0,10.0,0.0731127263927583,円山公園,22820.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6793663694470762,6441426532 / other opportunity 0.679 / demand low(0.00) / competition medium(10),-0.12700991010142615,-0.3747405497224515,0.24773063962102537,1.5622296082900848,0.5622296082900848
6441426643,italian,1,43.0566231156,141.3313719749,6441426643,0.0,6,0.2592592592592592,8,0.1111111111111111,3.625,0.0,80.0,10.0,0.1125878117002764,西18丁目,26516.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6764200601640691,6441426643 / italian opportunity 0.676 / demand low(0.00) / competition medium(10),-0.05144164687557158,-0.36513404116910675,0.3136923942935352,1.7369374460185911,0.7369374460185911
6441424912,sushi,1,43.0345683628,141.3674788687,6441424912,0.0,5,0.3553719008264462,10,0.0909090909090909,1.875,0.0,100.0,10.0,0.0861198597325959,平岸,13784.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6733367791473331,6441424912 / sushi opportunity 0.673 / demand low(0.00) / competition medium(10),-0.04351705921332909,-0.3610434427323589,0.3175263835190298,1.7474509761995871,0.7474509761995871
6441428722,ramen,1,43.0671338205,141.3494979942,6441428722,0.0,6,0.25,19,0.05,17.125,0.0,190.0,10.0,0.1069935240071001,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6731174206221389,6441428722 / ramen opportunity 0.673 / demand low(0.00) / competition medium(10),-0.21994734586251363,-0.46807766394440076,0.24813031808188712,1.563253880952526,0.563253880952526
6441426743,ramen,1,43.0562739292,141.3464697678,6441426743,0.0,7,0.1800554016620498,18,0.0526315789473684,17.5,0.0,180.0,10.0,0.2154492975055748,西8丁目,1330.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.669992222242185,6441426743 / ramen opportunity 0.670 / demand low(0.00) / competition medium(10),-0.3329593705846594,-0.3043416682875224,-0.028617702297137004,0.9435758114910873,-0.05642418850891273
6441428812,cafe,1,43.0668009266,141.3532068385,6441428812,0.0,5,0.4753086419753086,17,0.0555555555555555,10.25,0.0,170.0,10.0,0.241028196037328,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6678821860891987,6441428812 / cafe opportunity 0.668 / demand low(0.00) / competition medium(10),-0.42706337864728144,-0.4225698846715008,-0.004493493975780638,0.9910331733270497,-0.008966826672950345
6441426634,yakiniku,1,43.0570430466,141.330821167,6441426634,0.0,5,0.2345679012345679,8,0.1111111111111111,3.0,0.0,80.0,10.0,0.0520324683752791,西18丁目,26516.0,1000000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.666607313513192,6441426634 / yakiniku opportunity 0.667 / demand low(0.00) / competition medium(10),-0.3275187919771347,-0.5027817328321366,0.17526294085500188,1.3831189701896167,0.3831189701896167
6441428812,ramen,1,43.0669712165,141.3542092355,6441428812,0.0,5,0.4753086419753086,17,0.0555555555555555,10.25,0.0,170.0,10.0,0.3246047985029974,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6562774211699487,6441428812 / ramen opportunity 0.656 / demand low(0.00) / competition medium(10),-0.4133861701202,-0.39419375243812704,-0.01919241768207297,0.9619811682938595,-0.03801883170614051
6441423921,other,1,43.0260239546,141.3708479655,6441423921,0.0,5,0.3469387755102041,13,0.0714285714285714,1.125,0.0,130.0,10.0,0.0998644716614432,南平岸,12680.0,290000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6524240942073596,6441423921 / other opportunity 0.652 / demand low(0.00) / competition medium(10),0.1796718854365034,-0.3891983780867291,0.5688702635232324,2.5325410072876946,1.5325410072876946
6441428722,cafe,1,43.0676401535,141.3496701698,6441428722,0.0,6,0.25,19,0.05,17.125,0.0,190.0,10.0,0.1401103665954191,札幌,132306.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6511550686351644,6441428722 / cafe opportunity 0.651 / demand low(0.00) / competition medium(10),-0.14933754667114535,-0.46444663237199457,0.3151090857008492,1.7408175896148093,0.7408175896148093
6441426622,chinese,1,43.0510286254,141.33468312,6441426622,0.0,4,0.3333333333333333,5,0.1666666666666666,1.5,0.0,50.0,10.0,0.0487366793182816,西線6条,2320.0,303000.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6511533441108003,6441426622 / chinese opportunity 0.651 / demand low(0.00) / competition medium(10),-0.2951784273008876,-0.3974387760581658,0.10226034875727819,1.215343630343856,0.21534363034385606
6441427813,yakiniku,1,43.0614059954,141.3522636426,6441427813,0.0,6,0.2888888888888889,14,0.0666666666666666,21.0,0.0,140.0,10.0,0.2107293698094696,大通,120936.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.649226406921161,6441427813 / yakiniku opportunity 0.649 / demand low(0.00) / competition medium(10),0.006774105431188687,-0.42879174661265484,0.4355658520438435,2.0916750536845954,1.0916750536845954
6441426643,yakiniku,1,43.0580126857,141.3318821211,6441426643,0.0,6,0.2592592592592592,8,0.1111111111111111,3.625,0.0,80.0,10.0,0.165562320926259,西18丁目,26516.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.6476513107253613,6441426643 / yakiniku opportunity 0.648 / demand low(0.00) / competition medium(10),-0.017765971756547733,-0.3471480063884752,0.3293820346319275,1.7802176477397658,0.7802176477397658
