jis_mesh,unified_genre,restaurant_count,lat,lng,google_avg_rating,google_total_reviews,google_match_count,mesh_code,population,pop_working,pop_adult,pop_elderly,households,single_households,young_single,genre_diversity,genre_hhi,other_genre_count,commercial_density_rank,genre_share,neighbor_avg_restaurants,neighbor_avg_population,working_ratio,elderly_ratio,single_ratio,young_single_ratio,saturation_index,genre_saturation,nearest_station_distance,nearest_station_name,nearest_station_passengers,station_accessibility,land_price,reviews_per_shop,google_place_count,google_density,demand_score,competitor_density,opportunity_score,reason
5030330114,italian,3,33.5859248099,130.39214406996666,4.166666666666667,638.0,3,5030330114,1813.0,1126.0,1330.0,232.0,1359.0,1055.0,160.0,8,0.33078968666897907,90,0.9885670731707317,0.03225806451612903,39.375,1097.75,0.6207276736493936,0.1278941565600882,0.7757352941176471,0.11764705882352941,366.8976763147167,12.22992254382389,0.37105156956797974,赤坂,59699.0,126735.59299410113,1700000.0,212.66666666666666,15,61.149612719119446,0.5249709639953543,12.22992254382389,0.8320392248505997,"イタリアンの競合が少ない（3店舗）。商圏人口1,813人。飽和度が高い。赤坂駅から371m（徒歩圏）"
5030331121,chinese,1,33.5932599544,130.3953107149,4.3,158.0,1,5030331121,1377.0,702.0,752.0,83.0,1130.0,979.0,178.0,7,0.3214285714285714,55,0.959984756097561,0.017857142857142856,18.125,708.0208333333334,0.5094339622641509,0.0602322206095791,0.865605658709107,0.15738284703801944,272.6822012890431,4.95785820525533,0.4073015941574288,天神,98950.0,195051.62439780004,0.0,158.0,21,104.11502231036192,0.3983739837398374,4.95785820525533,0.820769150873419,"中華の競合がほぼなし（1店舗）。商圏人口1,377人。飽和度が高い。天神駅から407m（徒歩圏）"
5030330114,cafe,3,33.58651280946667,130.3927527953,4.166666666666667,1238.0,3,5030330114,1813.0,1126.0,1330.0,232.0,1359.0,1055.0,160.0,8,0.33078968666897907,90,0.9885670731707317,0.03225806451612903,39.375,1097.75,0.6207276736493936,0.1278941565600882,0.7757352941176471,0.11764705882352941,366.8976763147167,12.22992254382389,0.3324374610055909,赤坂,59699.0,138052.33214804248,1700000.0,412.6666666666667,15,61.149612719119446,0.5249709639953543,12.22992254382389,0.8199162307976073,"カフェの競合が少ない（3店舗）。商圏人口1,813人。飽和度が高い。赤坂駅から332m（徒歩圏）"
5030229843,chinese,1,33.5824043571,130.3566211762,4.3,124.0,1,5030229843,637.0,428.0,487.0,83.0,435.0,318.0,78.0,8,0.2971938775510204,55,0.959984756097561,0.017857142857142856,8.875,1318.625,0.670846394984326,0.13009404388714735,0.7293577981651376,0.17889908256880735,430.69694596711037,7.830853563038371,0.32064920803956753,西新,36080.0,85772.18097747187,1100000.0,124.0,20,156.6170712607674,0.1835075493612079,7.830853563038371,0.8189451096771589,中華の競合がほぼなし（1店舗）。商圏人口637人。飽和度が高い。西新駅から321m（徒歩圏）
5030330232,italian,2,33.5893707304,130.40540879510002,4.05,772.0,2,5030330232,950.0,582.0,712.0,144.0,767.0,654.0,138.0,6,0.24488647025708385,71,0.9759908536585366,0.0273972602739726,42.5,1075.4464285714284,0.61198738170347,0.15141955835962145,0.8515625,0.1796875,446.54088050314465,12.578616352201257,0.3651598522400986,天神南,20328.0,43701.10597917085,0.0,386.0,5,31.446540880503143,0.27439024390243905,12.578616352201257,0.8182212813231737,イタリアンの競合が少ない（2店舗）。商圏人口950人。飽和度が高い。天神南駅から365m（徒歩圏）
5030331212,ramen,1,33.5926568824,130.4054662011,3.9,492.0,1,5030331212,232.0,146.0,149.0,5.0,219.0,204.0,44.0,7,0.28593413357956293,56,0.9626524390243902,0.017543859649122806,39.25,406.69642857142856,0.6266094420600858,0.02145922746781116,0.9272727272727272,0.2,642.2018348623853,11.46788990825688,0.24877706537735805,中洲川端,24796.0,71094.12418838967,1700000.0,492.0,9,103.21100917431193,0.06591173054587689,11.46788990825688,0.814765577533075,ラーメンの競合がほぼなし（1店舗）。商圏人口232人。飽和度が高い。中洲川端駅から249m（駅近）
5030330141,cafe,4,33.58842078685,130.3952924445,4.1,1235.0,2,5030330141,309.0,165.0,243.0,87.0,196.0,130.0,4.0,7,0.3591448531268412,105,0.9984756097560976,0.03669724770642202,47.125,619.5,0.532258064516129,0.2806451612903226,0.6598984771573604,0.02030456852791878,1106.4278187565858,42.149631190727085,0.4047649596736436,赤坂,59699.0,118270.88797645236,0.0,617.5,3,31.612223393045312,0.08826945412311266,42.149631190727085,0.8143866033151372,カフェは4店舗で中程度の競合。商圏人口309人。飽和度が高い。赤坂駅から405m（徒歩圏）
5030330223,cafe,1,33.5856832634,130.4068201559,4.2,305.0,1,5030330223,2488.0,1747.0,1929.0,213.0,2216.0,2024.0,676.0,7,0.29108193752829337,46,0.9355945121951219,0.02127659574468085,26.0,1213.875,0.7018883085576537,0.08557653676175171,0.9129454217410916,0.30491655390166894,147.05882352941177,3.1969309462915603,0.264345993626662,渡辺通,6469.0,17755.10123113541,0.0,305.0,2,6.3938618925831205,0.7209639953542393,3.1969309462915603,0.8100643766156225,"カフェの競合がほぼなし（1店舗）。商圏人口2,488人。飽和度が高い。渡辺通駅から264m（駅近）"
5030330141,ramen,3,33.588271283333334,130.39615716196667,0.0,0.0,0,5030330141,309.0,165.0,243.0,87.0,196.0,130.0,4.0,7,0.3591448531268412,106,0.9996189024390244,0.027522935779816515,47.125,619.5,0.532258064516129,0.2806451612903226,0.6598984771573604,0.02030456852791878,1116.9652265542677,31.612223393045312,0.33939669188727345,西鉄福岡（天神）,98680.0,224580.6621259593,0.0,0.0,3,31.612223393045312,0.08826945412311266,31.612223393045312,0.8074093501897607,ラーメンの競合が少ない（3店舗）。商圏人口309人。飽和度が高い。西鉄福岡（天神）駅から339m（徒歩圏）
5030331221,italian,4,33.592211412124996,130.40727243855,4.375,1410.0,4,5030331221,74.0,27.0,59.0,32.0,50.0,34.0,4.0,8,0.26947845804988657,101,0.9939024390243902,0.0380952380952381,44.625,565.5357142857142,0.36,0.4266666666666667,0.6666666666666666,0.0784313725490196,1414.5658263305322,56.02240896358543,0.2930554316309191,中洲川端,24796.0,63085.24957183026,0.0,352.5,14,196.078431372549,0.02003484320557491,56.02240896358543,0.8060771608497597,イタリアンは4店舗で中程度の競合。商圏人口74人。飽和度が高い。中洲川端駅から293m（駅近）
5030330343,yakiniku,2,33.591073042800005,130.42048335735,4.0,982.0,2,5030330343,914.5714285714286,581.0,634.2857142857143,83.57142857142857,741.7142857142857,633.5,137.21428571428572,8,0.19788797061524335,64,0.9702743902439024,0.030303030303030304,30.125,329.44642857142856,0.6345763769698861,0.09127789046653144,0.8529524908636277,0.18474706674360455,411.68902775225143,12.865282117257857,0.10242708444725701,博多,105210.0,519742.7028467269,0.0,491.0,25,160.8160264657232,0.26410320225651235,12.865282117257857,0.8057678620265388,焼肉の競合が少ない（2店舗）。商圏人口914人。飽和度が高い。博多駅から102m（駅近）
5030239143,yakiniku,1,33.5832289033,130.3964014427,4.0,361.0,1,5030239143,2636.0,1714.0,2029.0,373.0,1880.0,1418.0,264.0,7,0.30966469428007887,38,0.9138719512195121,0.02564102564102564,17.125,2060.75,0.6499810390595373,0.14144861585134622,0.7538543328017012,0.14035087719298245,115.995115995116,3.0525030525030523,0.3147015916329956,薬院大通,4883.0,11774.731755361525,1120000.0,361.0,5,15.262515262515262,0.7639372822299652,3.0525030525030523,0.8045640589138535,"焼肉の競合がほぼなし（1店舗）。商圏人口2,636人。飽和度が高い。薬院大通駅から315m（徒歩圏）"
5030330243,italian,1,33.5897777946,130.4068603194,4.5,2.0,1,5030330243,82.0,34.0,43.0,9.0,75.0,71.0,10.0,6,0.2750617283950617,44,0.9283536585365854,0.022222222222222223,59.125,625.2857142857142,0.40963855421686746,0.10843373493975904,0.9342105263157895,0.13157894736842105,609.4182825484764,13.850415512465373,0.4703877512090034,櫛田神社前,0.0,0.0,0.0,2.0,2,27.700831024930746,0.022357723577235773,13.850415512465373,0.8040714425650212,イタリアンの競合がほぼなし（1店舗）。商圏人口82人。飽和度が高い。櫛田神社前駅から470m（徒歩圏）
5030330124,chinese,1,33.5857664395,130.3990169708,4.0,798.0,1,5030330124,333.0,199.0,266.0,69.0,270.0,229.0,50.0,7,0.27434842249657065,53,0.9538871951219512,0.018518518518518517,43.125,903.5,0.5958083832335329,0.20658682634730538,0.8450184501845018,0.18450184501845018,544.7070914696814,10.277492291880781,0.358735002220927,西鉄福岡（天神）,98680.0,215113.2996659271,0.0,798.0,8,82.21993833504625,0.09523809523809523,10.277492291880781,0.800396712260156,中華の競合がほぼなし（1店舗）。商圏人口333人。飽和度が高い。西鉄福岡（天神）駅から359m（徒歩圏）
5030321911,izakaya,1,33.5922886301,130.3634539023,2.9,16.0,1,5030321911,550.0,300.0,338.0,56.0,320.0,186.0,11.0,7,0.16955017301038064,16,0.7591463414634146,0.058823529411764705,1.25,229.20833333333334,0.5444646098003629,0.10163339382940109,0.5794392523364486,0.03426791277258567,134.45378151260505,8.403361344537815,0.6871651089914836,唐人町,16880.0,21444.0398935195,0.0,16.0,13,109.2436974789916,0.15824622531939606,8.403361344537815,0.7981754802277244,居酒屋の競合がほぼなし（1店舗）。商圏人口550人。飽和度が高い。唐人町駅から687m（徒歩圏）
5030330114,ramen,3,33.58651862833333,130.392020454,4.366666666666667,929.0,3,5030330114,1813.0,1126.0,1330.0,232.0,1359.0,1055.0,160.0,8,0.33078968666897907,90,0.9885670731707317,0.03225806451612903,39.375,1097.75,0.6207276736493936,0.1278941565600882,0.7757352941176471,0.11764705882352941,366.8976763147167,12.22992254382389,0.30459149721794243,赤坂,59699.0,147553.76820942378,1700000.0,309.6666666666667,15,61.149612719119446,0.5249709639953543,12.22992254382389,0.7980949907128508,"ラーメンの競合が少ない（3店舗）。商圏人口1,813人。飽和度が高い。赤坂駅から305m（徒歩圏）"
5030330144,yakiniku,1,33.5907975039,130.3976825113,3.9,232.0,1,5030330144,5.0,1.0,4.0,3.0,5.0,0.0,0.0,7,0.22999999999999998,39,0.9184451219512195,0.025,35.25,386.6607142857143,0.16666666666666666,0.5,0.0,0.0,604.6511627906976,15.503875968992247,0.14141916954359052,天神,98950.0,409868.0323814702,11800000.0,232.0,15,232.5581395348837,0.0,15.503875968992247,0.7955327055348452,焼肉の競合がほぼなし（1店舗）。商圏人口5人。飽和度が高い。天神駅から141m（駅近）
5030330243,cafe,1,33.5912484997,130.408998975,4.4,51.0,1,5030330243,82.0,34.0,43.0,9.0,75.0,71.0,10.0,6,0.2750617283950617,44,0.9283536585365854,0.022222222222222223,59.125,625.2857142857142,0.40963855421686746,0.10843373493975904,0.9342105263157895,0.13157894736842105,609.4182825484764,13.850415512465373,0.23953217587517342,櫛田神社前,0.0,0.0,0.0,51.0,2,27.700831024930746,0.022357723577235773,13.850415512465373,0.7909298718996617,カフェの競合がほぼなし（1店舗）。商圏人口82人。飽和度が高い。櫛田神社前駅から240m（駅近）
5030330223,ramen,1,33.5866512319,130.4080861263,4.2,307.0,1,5030330223,2488.0,1747.0,1929.0,213.0,2216.0,2024.0,676.0,7,0.29108193752829337,46,0.9355945121951219,0.02127659574468085,26.0,1213.875,0.7018883085576537,0.08557653676175171,0.9129454217410916,0.30491655390166894,147.05882352941177,3.1969309462915603,0.423325769350334,渡辺通,6469.0,12361.325160866303,0.0,307.0,2,6.3938618925831205,0.7209639953542393,3.1969309462915603,0.7862059833061319,"ラーメンの競合がほぼなし（1店舗）。商圏人口2,488人。飽和度が高い。渡辺通駅から423m（徒歩圏）"
5030330332,other,1,33.5887464279,130.4164600342,4.4,630.0,1,5030330332,360.0,182.0,237.0,58.0,314.0,278.0,24.0,6,0.5665294924554183,26,0.8673780487804879,0.037037037037037035,29.25,751.3214285714286,0.5041551246537396,0.16066481994459833,0.8825396825396825,0.0761904761904762,260.0,10.0,0.19646218047131472,博多,105210.0,354885.064370563,8050000.0,630.0,8,80.0,0.10307781649245064,10.0,0.7849115515028936,その他の競合がほぼなし（1店舗）。商圏人口360人。飽和度が高い。博多駅から196m（駅近）
5030330213,chinese,1,33.5868627322,130.4005756891,3.9,320.0,1,5030330213,613.0,443.0,473.0,34.0,567.0,529.0,165.0,7,0.37442732194918776,48,0.9409298780487805,0.02040816326530612,31.5,986.875,0.7214983713355049,0.05537459283387622,0.9313380281690141,0.2904929577464789,383.0806065442937,7.980845969672786,0.1827161074074904,天神南,20328.0,71902.51799378524,0.0,320.0,6,47.88507581803671,0.1765389082462253,7.980845969672786,0.7844459559264911,中華の競合がほぼなし（1店舗）。商圏人口613人。飽和度が高い。天神南駅から183m（駅近）
5030236433,cafe,1,33.5570772208,130.4279317964,3.3,87.0,1,5030236433,1423.0,996.0,1183.0,229.0,980.0,705.0,168.0,6,0.3375,39,0.9184451219512195,0.025,6.625,952.625,0.699438202247191,0.16081460674157302,0.7186544342507645,0.1712538226299694,189.04507998061075,4.847309743092583,0.26111638383440544,大橋,34073.0,94354.62229158955,1040000.0,87.0,34,164.80853126514782,0.41173054587688734,4.847309743092583,0.774255673187586,"カフェの競合がほぼなし（1店舗）。商圏人口1,423人。飽和度が高い。大橋駅から261m（駅近）"
5030239234,italian,1,33.5818136683,130.4047621133,3.9,179.0,1,5030239234,1033.0,744.0,755.0,90.0,781.0,658.0,188.0,8,0.2854938271604938,35,0.9028201219512195,0.027777777777777776,15.375,1445.625,0.7195357833655706,0.08704061895551257,0.8414322250639387,0.24040920716112532,209.20502092050208,5.977286312014345,0.23977905357965715,渡辺通,6469.0,19038.84283580012,1910000.0,179.0,8,47.81829049611476,0.29849012775842043,5.977286312014345,0.7732499462540102,"イタリアンの競合がほぼなし（1店舗）。商圏人口1,033人。飽和度が高い。渡辺通駅から240m（駅近）"
5030321811,izakaya,1,33.592610884,130.3523843401,4.1,128.0,1,5030321811,124.0,83.0,84.0,13.0,50.0,15.0,0.0,5,0.22448979591836732,6,0.5727896341463414,0.14285714285714285,1.0,311.15,0.664,0.104,0.29411764705882354,0.0,78.53403141361257,13.089005235602095,1.18277431103531,西新,36080.0,28126.537684466344,0.0,128.0,13,170.15706806282722,0.034552845528455285,13.089005235602095,0.7703159570506242,居酒屋の競合がほぼなし（1店舗）。商圏人口124人。飽和度が高い
5030330241,cafe,1,33.5892142736,130.4082077127,0.0,0.0,0,5030330241,1132.0,713.0,807.0,108.0,960.0,849.0,228.0,7,0.2394835485214494,48,0.9409298780487805,0.02040816326530612,44.625,1066.9107142857142,0.6293027360988526,0.09532215357458076,0.8834547346514048,0.2372528616024974,270.8803611738149,5.643340857787811,0.39147033564149736,櫛田神社前,0.0,0.0,1250000.0,0.0,2,11.286681715575622,0.32723577235772355,5.643340857787811,0.7701090517465357,"カフェの競合がほぼなし（1店舗）。商圏人口1,132人。飽和度が高い。櫛田神社前駅から391m（徒歩圏）"
5030331121,yakiniku,2,33.59303969285,130.39483465285,4.0,144.0,2,5030331121,1377.0,702.0,752.0,83.0,1130.0,979.0,178.0,7,0.3214285714285714,54,0.9573170731707317,0.03571428571428571,18.125,708.0208333333334,0.5094339622641509,0.0602322206095791,0.865605658709107,0.15738284703801944,267.7243430837878,9.91571641051066,0.43432805758230103,天神,98950.0,185185.8583801937,0.0,72.0,21,104.11502231036192,0.3983739837398374,9.91571641051066,0.7699820720266283,"焼肉の競合が少ない（2店舗）。商圏人口1,377人。飽和度が高い。天神駅から434m（徒歩圏）"
5030229921,izakaya,1,33.5762217224,130.3707681181,4.3,130.0,1,5030229921,1681.0,1186.0,1374.0,254.0,1063.0,714.0,213.0,4,0.2777777777777778,5,0.5339176829268293,0.16666666666666666,1.625,1289.875,0.7051129607609988,0.15101070154577884,0.6710526315789473,0.20018796992481203,21.542438604049977,4.308487720809996,0.2513668431690069,別府,8561.0,24364.84877966181,625000.0,130.0,3,12.925463162429986,0.48664343786295006,4.308487720809996,0.7699408855334829,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,681人。飽和度が高い。別府駅から251m（駅近）"
5030239234,cafe,1,33.581921418,130.4039335742,4.4,14.0,1,5030239234,1033.0,744.0,755.0,90.0,781.0,658.0,188.0,8,0.2854938271604938,35,0.9028201219512195,0.027777777777777776,15.375,1445.625,0.7195357833655706,0.08704061895551257,0.8414322250639387,0.24040920716112532,209.20502092050208,5.977286312014345,0.19140553619414558,薬院,32366.0,111068.58305683159,1910000.0,14.0,8,47.81829049611476,0.29849012775842043,5.977286312014345,0.7662198352628534,"カフェの競合がほぼなし（1店舗）。商圏人口1,033人。飽和度が高い。薬院駅から191m（駅近）"
5030331233,izakaya,1,33.5985239205,130.4019424725,5.0,1.0,1,5030331233,1561.0,1085.0,1190.0,179.0,1042.0,758.0,223.0,3,0.3333333333333333,2,0.3601371951219512,0.3333333333333333,2.375,1289.5416666666667,0.6946222791293214,0.11459667093469911,0.7267497603068073,0.21380632790028764,9.086778736937756,4.543389368468878,0.5899340720497082,中洲川端,24796.0,35939.66583841,0.0,1.0,6,27.260336210813268,0.4518002322880372,4.543389368468878,0.7655185771827697,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,561人。中洲川端駅から590m（徒歩圏）"
5030330044,izakaya,1,33.5895837923,130.385008691,4.2,107.0,1,5030330044,1693.0,1105.0,1323.0,267.0,1056.0,694.0,143.0,4,0.28,4,0.49085365853658536,0.2,4.875,1229.25,0.6523022432113341,0.1576151121605667,0.6565752128666036,0.13528855250709557,17.145306472353194,4.286326618088299,0.5577745170191298,赤坂,59699.0,90759.06477882572,0.0,107.0,4,17.145306472353194,0.4901277584204414,4.286326618088299,0.7643833216469104,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,693人。赤坂駅から558m（徒歩圏）"
5030239133,izakaya,1,33.5833209799,130.389260142,4.2,195.0,1,5030239133,988.0,673.0,788.0,135.0,658.0,473.0,98.0,4,0.28,4,0.49085365853658536,0.2,6.875,1111.625,0.6804853387259858,0.1365015166835187,0.7177541729893778,0.14871016691957512,24.57002457002457,6.142506142506143,0.6652011293409459,赤坂,59699.0,78017.3966175634,0.0,195.0,4,24.57002457002457,0.2854239256678281,6.142506142506143,0.7639786249869804,居酒屋の競合がほぼなし（1店舗）。商圏人口988人。飽和度が高い。赤坂駅から665m（徒歩圏）
5030330312,izakaya,1,33.5842308459,130.4170523249,4.2,135.0,1,5030330312,2088.0,1334.0,1603.0,322.0,1476.0,1145.0,287.0,4,0.28,4,0.49085365853658536,0.2,9.125,1231.5,0.6385830540928674,0.15414073719483007,0.7752200406228842,0.1943127962085308,14.662756598240467,3.6656891495601167,0.6162678952151008,博多,105210.0,146886.38245946317,1430000.0,135.0,2,7.331378299120233,0.6048199767711963,3.6656891495601167,0.7638352710206494,"居酒屋の競合がほぼなし（1店舗）。商圏人口2,088人。博多駅から616m（徒歩圏）"
5030239414,izakaya,1,33.5772319114,130.430935147,4.8,129.0,1,5030239414,955.0,632.0,765.0,148.0,546.0,297.0,52.0,3,0.3333333333333333,2,0.3601371951219512,0.3333333333333333,1.5,537.0,0.6610878661087866,0.15481171548117154,0.5429616087751371,0.09506398537477148,12.539184952978056,6.269592476489028,0.9521869418352032,竹下,7441.0,7071.937223457229,0.0,129.0,5,31.34796238244514,0.27584204413472707,6.269592476489028,0.7635440129456146,居酒屋の競合がほぼなし（1店舗）。商圏人口955人
