jis_mesh,unified_genre,restaurant_count,lat,lng,google_avg_rating,google_total_reviews,google_match_count,mesh_code,population,pop_working,pop_adult,pop_elderly,households,single_households,young_single,genre_diversity,genre_hhi,other_genre_count,commercial_density_rank,genre_share,neighbor_avg_restaurants,neighbor_avg_population,working_ratio,elderly_ratio,single_ratio,young_single_ratio,saturation_index,genre_saturation,nearest_station_distance,nearest_station_name,nearest_station_passengers,station_accessibility,land_price,reviews_per_shop,google_place_count,google_density,demand_score,competitor_density,opportunity_score,reason
5236577211,cafe,1,35.1422368725,136.9012188812,3.7,263.0,1,5236577211,44.0,23.0,38.0,16.0,32.0,22.0,3.0,8,0.6346625083537536,66,0.9570405727923628,0.014925373134328358,22.75,633.25,0.5111111111111111,0.35555555555555557,0.6666666666666666,0.09090909090909091,964.9122807017543,14.619883040935672,0.07089648554294509,金山,139941.0,818864.118565117,2735000.0,263.0,23,336.2573099415205,0.019091847265221878,14.619883040935672,0.8483903442896669,カフェの競合がほぼなし（1店舗）。商圏人口44人。飽和度が高い。金山駅から71m（駅近）
5236670111,washoku,1,35.1678994663,136.8877943936,4.5,640.0,1,5236670111,322.0,205.0,247.0,47.0,254.0,220.0,49.0,7,0.4602249062890461,48,0.9208432776451869,0.02040816326530612,30.375,516.4791666666666,0.6346749226006192,0.14551083591331268,0.8627450980392157,0.19215686274509805,498.9604989604989,10.395010395010393,0.36074791169419745,名鉄名古屋,227395.0,493534.52121758956,4180000.0,640.0,10,103.95010395010394,0.16253869969040247,10.395010395010393,0.8401395392150175,和食の競合がほぼなし（1店舗）。商圏人口322人。飽和度が高い。名鉄名古屋駅から361m（徒歩圏）
5236670113,italian,1,35.1690057647,136.8892220071,4.0,265.0,1,5236670113,130.0,60.0,103.0,49.0,80.0,53.0,11.0,8,0.32323232323232326,65,0.9530628480509149,0.015151515151515152,46.25,387.7291666666667,0.4580152671755725,0.37404580152671757,0.654320987654321,0.13580246913580246,844.1558441558442,12.987012987012987,0.3474551259891134,国際センター,9202.0,20565.19070970233,2150000.0,265.0,3,38.96103896103896,0.06346749226006192,12.987012987012987,0.839605326577097,イタリアンの競合がほぼなし（1店舗）。商圏人口130人。飽和度が高い。国際センター駅から347m（徒歩圏）
5236670042,cafe,2,35.17202516875,136.88454966465002,3.25,442.0,2,5236670042,24.0,10.0,23.0,13.0,16.0,9.0,0.0,8,0.3285003057035548,105,0.9856801909307876,0.018691588785046728,50.875,273.65625,0.4,0.52,0.5294117647058824,0.0,1581.3253012048192,30.12048192771084,0.10302930934927663,名古屋,287964.0,1418337.0909497996,10260000.0,221.0,13,195.78313253012047,0.008771929824561403,30.12048192771084,0.8374643676531981,カフェの競合が少ない（2店舗）。商圏人口24人。飽和度が高い。名古屋駅から103m（駅近）
5236577214,other,2,35.14442003415,136.90431797715001,3.9000000000000004,850.0,2,5236577214,1227.0,622.0,818.0,226.0,759.0,470.0,60.0,5,0.5734618916437099,64,0.9486873508353222,0.030303030303030304,18.75,591.25,0.506514657980456,0.18403908794788273,0.618421052631579,0.07894736842105263,342.79592929833956,10.712372790573111,0.2657005242842003,金山,139941.0,382665.5711634866,700000.0,425.0,11,58.918050348152114,0.6295149638802889,10.712372790573111,0.834180768145347,"その他の競合が少ない（2店舗）。商圏人口1,227人。飽和度が高い。金山駅から266m（駅近）"
5236670113,chinese,1,35.1697726531,136.8904888136,4.5,91.0,1,5236670113,130.0,60.0,103.0,49.0,80.0,53.0,11.0,8,0.32323232323232326,65,0.9530628480509149,0.015151515151515152,46.25,387.7291666666667,0.4580152671755725,0.37404580152671757,0.654320987654321,0.13580246913580246,844.1558441558442,12.987012987012987,0.28078908005479103,国際センター,9202.0,24165.60894728373,2150000.0,91.0,3,38.96103896103896,0.06346749226006192,12.987012987012987,0.8303653197071963,中華の競合がほぼなし（1店舗）。商圏人口130人。飽和度が高い。国際センター駅から281m（駅近）
5236577211,chinese,1,35.1424368735,136.9021868454,3.6,791.0,1,5236577211,44.0,23.0,38.0,16.0,32.0,22.0,3.0,8,0.6346625083537536,66,0.9570405727923628,0.014925373134328358,22.75,633.25,0.5111111111111111,0.35555555555555557,0.6666666666666666,0.09090909090909091,964.9122807017543,14.619883040935672,0.09398240719579184,金山,139941.0,721410.7816424489,2735000.0,791.0,23,336.2573099415205,0.019091847265221878,14.619883040935672,0.8298811571562673,中華の競合がほぼなし（1店舗）。商圏人口44人。飽和度が高い。金山駅から94m（駅近）
5236671221,izakaya,1,35.1751397232,136.9091250545,4.1,299.0,1,5236671221,1215.0,765.0,922.0,179.0,793.0,515.0,88.0,5,0.25,11,0.6961018297533811,0.08333333333333333,9.75,787.75,0.6291118421052632,0.14720394736842105,0.6486146095717884,0.11083123425692695,59.299191374663074,5.390835579514825,0.17459440026610087,久屋大通,41610.0,151532.5875534135,1590000.0,299.0,6,32.34501347708895,0.6233230134158927,5.390835579514825,0.8248173557078241,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,215人。飽和度が高い。久屋大通駅から175m（駅近）"
5236670312,izakaya,1,35.1681385242,136.9184664418,4.0,7.0,1,5236670312,884.0,352.0,419.0,73.0,775.0,703.0,97.0,6,0.20661157024793386,10,0.6718377088305489,0.09090909090909091,20.5,759.0,0.3977401129943503,0.08248587570621468,0.9059278350515464,0.125,65.61679790026247,6.561679790026246,0.336348634587274,新栄町,25718.0,58939.10960515713,467000.0,7.0,2,13.123359580052492,0.45252837977296184,6.561679790026246,0.819035125997568,居酒屋の競合がほぼなし（1店舗）。商圏人口884人。飽和度が高い。新栄町駅から336m（徒歩圏）
5236670043,yakiniku,1,35.1736542726,136.883858971,4.2,670.0,1,5236670043,51.0,22.0,40.0,18.0,33.0,20.0,0.0,7,0.4359504132231405,43,0.9053301511535402,0.022727272727272728,36.375,355.1041666666667,0.4230769230769231,0.34615384615384615,0.5882352941176471,0.0,622.2865412445732,14.471780028943561,0.26718793795619566,名古屋,287964.0,784241.447589036,4335000.0,670.0,11,159.18958031837917,0.022703818369453045,14.471780028943561,0.8179591412184204,焼肉の競合がほぼなし（1店舗）。商圏人口51人。飽和度が高い。名古屋駅から267m（駅近）
5236671311,izakaya,1,35.1754548019,136.913791582,4.6,23.0,1,5236671311,1543.0,1047.0,1288.0,285.0,898.0,514.0,114.0,3,0.5,5,0.5250596658711217,0.16666666666666666,8.125,1287.375,0.6781088082901554,0.18458549222797926,0.5717463848720801,0.12680756395995552,22.904260192395785,4.580852038479157,0.22956813343769636,高岳,15676.0,47565.27834316084,0.0,23.0,7,32.0659642693541,0.7925696594427245,4.580852038479157,0.817562093089636,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,543人。飽和度が高い。高岳駅から230m（駅近）"
5236670122,cafe,1,35.1681391561,136.8989198069,4.3,85.0,1,5236670122,560.0,336.0,399.0,76.0,318.0,163.0,8.0,6,0.42684229263082946,52,0.933969769291965,0.018867924528301886,24.0,360.375,0.5989304812834224,0.1354723707664884,0.5109717868338558,0.025078369905956112,433.33333333333337,8.333333333333334,0.1852240785225689,伏見,77082.0,270250.6758871016,1270000.0,85.0,5,41.66666666666667,0.2853457172342621,8.333333333333334,0.8173095923004079,カフェの競合がほぼなし（1店舗）。商圏人口560人。飽和度が高い。伏見駅から185m（駅近）
5236577114,izakaya,1,35.1448010746,136.8918529351,4.1,101.0,1,5236577114,1168.0,755.0,952.0,234.0,692.0,406.0,104.0,3,0.42857142857142855,6,0.5624502784407319,0.14285714285714285,1.375,413.625,0.6458511548331908,0.20017108639863132,0.5858585858585859,0.15007215007215008,33.1858407079646,5.530973451327434,0.25395195702726603,尾頭橋,6335.0,17897.909233800325,0.0,101.0,5,27.654867256637164,0.5990712074303406,5.530973451327434,0.8146427789382594,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,168人。飽和度が高い。尾頭橋駅から254m（駅近）"
5236577121,izakaya,1,35.1430674327,136.893910597,4.4,78.0,1,5236577121,1167.0,750.0,941.0,218.0,767.0,522.0,126.0,5,0.22448979591836732,6,0.5624502784407319,0.14285714285714285,3.0,528.625,0.6421232876712328,0.18664383561643835,0.6796875,0.1640625,33.20420586607637,5.534034311012729,0.5083782427109484,尾頭橋,6335.0,10412.92990980592,0.0,78.0,4,22.136137244050914,0.5985552115583075,5.534034311012729,0.8144140425684867,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,167人。飽和度が高い。尾頭橋駅から508m（徒歩圏）"
5236579023,izakaya,1,35.1619630688,136.8826295025,4.5,81.0,1,5236579023,40.0,30.0,30.0,0.0,25.0,17.0,1.0,4,0.33333333333333337,5,0.5250596658711217,0.16666666666666666,0.75,18.5,0.7317073170731707,0.0,0.6538461538461539,0.038461538461538464,73.52941176470588,14.705882352941176,0.07791177399898626,ささしまライブ,4700.0,26417.58830433999,1460000.0,81.0,12,176.47058823529412,0.017027863777089782,14.705882352941176,0.8141532512993546,居酒屋の競合がほぼなし（1店舗）。商圏人口40人。飽和度が高い。ささしまライブ駅から78m（駅近）
5236670132,izakaya,1,35.1712969694,136.8923172104,4.0,65.0,1,5236670132,336.0,214.0,255.0,49.0,244.0,189.0,25.0,5,0.2839506172839506,8,0.6193317422434368,0.1111111111111111,24.25,466.125,0.6350148367952523,0.14540059347181009,0.7714285714285715,0.10204081632653061,81.9672131147541,10.245901639344263,0.2829440888114649,国際センター,9202.0,24029.617557382968,0.0,65.0,1,10.245901639344263,0.1697626418988648,10.245901639344263,0.8140105988165319,居酒屋の競合がほぼなし（1店舗）。商圏人口336人。飽和度が高い。国際センター駅から283m（駅近）
5236670243,izakaya,1,35.1734671405,136.9093417632,4.4,896.0,1,5236670243,164.0,60.0,125.0,69.0,115.0,79.0,4.0,6,0.21875,7,0.5898965791567223,0.125,29.5,694.125,0.36363636363636365,0.41818181818181815,0.6810344827586207,0.034482758620689655,87.06467661691542,12.437810945273633,0.11338911306904133,久屋大通,41610.0,194995.8899099844,0.0,896.0,4,49.75124378109453,0.08101135190918472,12.437810945273633,0.8137354674813317,居酒屋の競合がほぼなし（1店舗）。商圏人口164人。飽和度が高い。久屋大通駅から113m（駅近）
5236670144,izakaya,1,35.1749469857,136.8985426478,4.1,67.0,1,5236670144,836.0,478.0,544.0,82.0,595.0,450.0,58.0,4,0.3877551020408163,6,0.5624502784407319,0.14285714285714285,14.0,545.2,0.5710872162485066,0.0979689366786141,0.7550335570469798,0.09731543624161074,40.65040650406504,6.775067750677507,0.20927367555340198,丸の内,29788.0,96315.98921795894,2320000.0,67.0,4,27.100271002710027,0.4277605779153767,6.775067750677507,0.812566908658899,居酒屋の競合がほぼなし（1店舗）。商圏人口836人。飽和度が高い。丸の内駅から209m（駅近）
5236670333,izakaya,1,35.1731650834,136.9146801992,4.3,72.0,1,5236670333,1117.0,888.0,954.0,84.0,888.0,742.0,226.0,3,0.3888888888888889,5,0.5250596658711217,0.16666666666666666,10.25,1017.75,0.7942754919499105,0.07513416815742398,0.8346456692913385,0.2542182227221597,28.457598178713717,5.691519635742743,0.13346505999981417,高岳,15676.0,67144.95094046397,0.0,72.0,4,22.766078542970973,0.5727554179566563,5.691519635742743,0.8123846901523958,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,117人。飽和度が高い。高岳駅から133m（駅近）"
5236672543,izakaya,1,35.1909818525,136.9446216714,5.0,6.0,1,5236672543,649.0,494.0,561.0,90.0,361.0,195.0,69.0,2,0.5,1,0.22991249005568815,0.5,0.625,89.625,0.76,0.13846153846153847,0.5386740331491713,0.19060773480662985,7.757951900698215,7.757951900698215,0.06601681610394544,ナゴヤドーム前矢田,12740.0,76739.21412890672,0.0,6.0,4,31.03180760279286,0.33126934984520123,7.757951900698215,0.8114028371167349,居酒屋の競合がほぼなし（1店舗）。商圏人口649人。ナゴヤドーム前矢田駅から66m（駅近）
5236671122,izakaya,1,35.1751780673,136.8984073734,4.1,67.0,1,5236671122,795.0,400.0,526.0,161.0,498.0,325.0,38.0,5,0.22448979591836732,6,0.5624502784407319,0.14285714285714285,5.0,549.275,0.5025125628140703,0.2022613065326633,0.6513026052104208,0.07615230460921844,41.81184668989547,6.968641114982578,0.2328353542918974,丸の内,29788.0,89497.70394245996,0.0,67.0,3,20.905923344947734,0.4066047471620227,6.968641114982578,0.810960502419654,居酒屋の競合がほぼなし（1店舗）。商圏人口795人。飽和度が高い。丸の内駅から233m（駅近）
5236579041,izakaya,1,35.1632290706,136.8840315569,4.2,102.0,1,5236579041,148.0,95.0,119.0,40.0,110.0,87.0,35.0,4,0.3333333333333333,5,0.5250596658711217,0.16666666666666666,2.25,174.0,0.6375838926174496,0.2684563758389262,0.7837837837837838,0.3153153153153153,63.451776649746186,12.690355329949238,0.2604458431491036,ささしまライブ,4700.0,13039.406860507968,0.0,102.0,3,38.07106598984771,0.07275541795665634,12.690355329949238,0.8109519101238309,居酒屋の競合がほぼなし（1店舗）。商圏人口148人。飽和度が高い。ささしまライブ駅から260m（駅近）
5236673431,izakaya,1,35.1959197287,136.9261917041,4.9,14.0,1,5236673431,729.0,469.0,608.0,166.0,362.0,154.0,35.0,2,0.5,1,0.22991249005568815,0.5,1.25,504.75,0.6424657534246575,0.2273972602739726,0.42424242424242425,0.09641873278236915,7.304601899196492,7.304601899196492,0.3264247336296829,平安通,10296.0,24144.940919260287,269000.0,14.0,5,36.523009495982464,0.37254901960784315,7.304601899196492,0.8102914270557634,居酒屋の競合がほぼなし（1店舗）。商圏人口729人。平安通駅から326m（徒歩圏）
5236674114,izakaya,1,35.2021023359,136.8912181302,4.4,204.0,1,5236674114,724.0,458.0,623.0,197.0,415.0,241.0,45.0,4,0.28,4,0.48766905330151156,0.2,0.5,299.0,0.6317241379310344,0.2717241379310345,0.5793269230769231,0.10817307692307693,29.325513196480934,7.331378299120233,0.26441316427765726,庄内通,12982.0,35624.39909582582,0.0,204.0,25,183.28445747800583,0.369969040247678,7.331378299120233,0.8099334465429843,居酒屋の競合がほぼなし（1店舗）。商圏人口724人。飽和度が高い。庄内通駅から264m（駅近）
5236579331,izakaya,1,35.1636041754,136.9127201615,4.3,49.0,1,5236579331,1344.0,550.0,635.0,110.0,1103.0,956.0,129.0,4,0.28,4,0.48766905330151156,0.2,9.25,824.125,0.40892193308550184,0.08178438661710037,0.8659420289855072,0.11684782608695653,20.161290322580644,5.040322580645161,0.33967835248632433,矢場町,47990.0,109147.97084874145,0.0,49.0,4,20.161290322580644,0.6898864809081527,5.040322580645161,0.8080416762583751,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,344人。飽和度が高い。矢場町駅から340m（徒歩圏）"
5236670423,other,1,35.169518684,136.9313649933,4.5,4.0,1,5236670423,823.0,522.0,722.0,214.0,589.0,430.0,110.0,5,0.578125,15,0.7704852824184566,0.0625,8.75,761.75,0.633495145631068,0.25970873786407767,0.7288135593220338,0.1864406779661017,102.52904989747095,6.83526999316473,0.09623556658877813,千種,45504.0,231884.57011646623,0.0,4.0,6,41.01161995898838,0.42105263157894735,6.83526999316473,0.8077027536110253,その他の競合がほぼなし（1店舗）。商圏人口823人。飽和度が高い。千種駅から96m（駅近）
5236568844,izakaya,1,35.1579543866,136.861150126,4.6,176.0,1,5236568844,419.0,292.0,362.0,81.0,229.0,124.0,30.0,2,0.5,1,0.22991249005568815,0.5,0.375,73.875,0.6952380952380952,0.19285714285714287,0.5391304347826087,0.13043478260869565,9.442870632672333,9.442870632672333,0.611376244776709,烏森,4779.0,6717.963995972428,0.0,176.0,5,47.214353163361665,0.21259029927760578,9.442870632672333,0.8072154762227542,居酒屋の競合がほぼなし（1店舗）。商圏人口419人。烏森駅から611m（徒歩圏）
5236673231,izakaya,1,35.1974808586,136.9002089056,4.2,71.0,1,5236673231,796.0,528.0,705.0,202.0,424.0,226.0,76.0,3,0.375,3,0.43595863166268894,0.25,0.125,107.375,0.6624843161856964,0.2534504391468005,0.5317647058823529,0.17882352941176471,20.891364902506965,6.963788300835654,0.8762673873130864,名城公園,9470.0,9700.211359168343,227000.0,71.0,2,13.927576601671309,0.4071207430340557,6.963788300835654,0.8066247714981475,居酒屋の競合がほぼなし（1店舗）。商圏人口796人。飽和度が高い
5236577211,ramen,1,35.1417272194,136.901681915,3.4,621.0,1,5236577211,44.0,23.0,38.0,16.0,32.0,22.0,3.0,8,0.6346625083537536,66,0.9570405727923628,0.014925373134328358,22.75,633.25,0.5111111111111111,0.35555555555555557,0.6666666666666666,0.09090909090909091,964.9122807017543,14.619883040935672,0.13183828015767102,金山,139941.0,603614.7261997779,2735000.0,621.0,23,336.2573099415205,0.019091847265221878,14.619883040935672,0.8064221869942911,ラーメンの競合がほぼなし（1店舗）。商圏人口44人。飽和度が高い。金山駅から132m（駅近）
5236578221,izakaya,1,35.1515181664,136.9062889371,4.5,47.0,1,5236578221,892.0,524.0,646.0,153.0,473.0,232.0,63.0,3,0.3333333333333333,2,0.34805091487669054,0.3333333333333333,1.75,821.125,0.5867861142217246,0.1713325867861142,0.48945147679324896,0.13291139240506328,13.054830287206267,6.527415143603133,0.17823388733999962,東別院,13128.0,47183.3252430452,0.0,47.0,5,32.637075718015666,0.456656346749226,6.527415143603133,0.8061965447942347,居酒屋の競合がほぼなし（1店舗）。商圏人口892人。東別院駅から178m（駅近）
5236577442,izakaya,1,35.1476906862,136.9347238285,4.3,90.0,1,5236577442,902.0,607.0,720.0,144.0,565.0,376.0,77.0,4,0.25,3,0.43595863166268894,0.25,2.125,720.625,0.6722037652270211,0.15946843853820597,0.6643109540636042,0.13604240282685512,19.455252918287936,6.485084306095979,0.21709085309583304,御器所,20380.0,64271.800340581365,0.0,90.0,5,32.425421530479895,0.46181630546955627,6.485084306095979,0.8055135038925516,居酒屋の競合がほぼなし（1店舗）。商圏人口902人。御器所駅から217m（駅近）
5236579231,izakaya,1,35.1639563739,136.9020460761,4.2,166.0,1,5236579231,391.0,210.0,256.0,51.0,275.0,194.0,16.0,4,0.28,4,0.48766905330151156,0.2,21.25,533.375,0.5357142857142857,0.13010204081632654,0.7028985507246377,0.057971014492753624,38.797284190106694,9.699321047526674,0.5036946245536342,大須観音,14730.0,24399.75345298331,0.0,166.0,2,19.398642095053347,0.19814241486068113,9.699321047526674,0.8055054444616239,居酒屋の競合がほぼなし（1店舗）。商圏人口391人。飽和度が高い。大須観音駅から504m（徒歩圏）
5236576443,izakaya,1,35.1404589522,136.9325240045,4.1,108.0,1,5236576443,1047.0,637.0,781.0,180.0,567.0,295.0,48.0,3,0.375,3,0.43595863166268894,0.25,1.5,494.625,0.607824427480916,0.1717557251908397,0.5193661971830986,0.08450704225352113,17.78304682868998,5.927682276229993,0.11136583134745032,桜山,21106.0,99855.30710167265,0.0,108.0,11,65.20450503852993,0.5366357069143447,5.927682276229993,0.805460989067927,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,047人。桜山駅から111m（駅近）"
5236661944,izakaya,1,35.1823613956,136.874782777,4.4,61.0,1,5236661944,653.0,459.0,586.0,134.0,475.0,366.0,93.0,3,0.3333333333333333,2,0.34805091487669054,0.3333333333333333,0.5,241.25,0.7018348623853211,0.20489296636085627,0.7689075630252101,0.1953781512605042,15.467904098994586,7.733952049497293,0.21563239700884626,栄生,11969.0,37920.695446432714,355000.0,61.0,16,123.74323279195669,0.3333333333333333,7.733952049497293,0.8052561227183317,居酒屋の競合がほぼなし（1店舗）。商圏人口653人。栄生駅から216m（駅近）
5236674134,izakaya,1,35.2063801891,136.8914360111,4.4,291.0,1,5236674134,918.0,574.0,770.0,219.0,496.0,299.0,53.0,2,0.5,1,0.22991249005568815,0.5,0.25,159.75,0.6245919477693145,0.2383025027203482,0.6016096579476862,0.10663983903420524,6.418485237483954,6.418485237483954,0.21471085705701567,庄内通,12982.0,41250.56288619897,210000.0,291.0,3,19.255455712451862,0.47007223942208465,6.418485237483954,0.8051628709784522,居酒屋の競合がほぼなし（1店舗）。商圏人口918人。庄内通駅から215m（駅近）
5236577332,izakaya,1,35.1469736555,136.916555988,4.4,29.0,1,5236577332,357.0,221.0,315.0,104.0,183.0,88.0,33.0,2,0.5,1,0.22991249005568815,0.5,0.5,300.25,0.61731843575419,0.2905027932960894,0.4782608695652174,0.1793478260869565,10.030090270812437,10.030090270812437,0.9993899894902785,鶴舞,32755.0,29793.795025536423,0.0,29.0,1,10.030090270812437,0.18059855521155832,10.030090270812437,0.8050976488618502,居酒屋の競合がほぼなし（1店舗）。商圏人口357人
5236660932,izakaya,1,35.1713988465,136.8673540987,4.4,75.0,1,5236660932,1015.0,586.0,871.0,307.0,558.0,354.0,82.0,2,0.5,1,0.22991249005568815,0.5,1.125,635.0,0.5767716535433071,0.3021653543307087,0.6332737030411449,0.14669051878354203,6.042296072507552,6.042296072507552,0.5225577603518444,中村日赤,8516.0,13679.052037174995,0.0,75.0,2,12.084592145015105,0.5201238390092879,6.042296072507552,0.8050728634027107,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,015人。中村日赤駅から523m（徒歩圏）"
5236673121,izakaya,1,35.1918677776,136.8958508776,4.4,62.0,1,5236673121,1027.0,636.0,840.0,228.0,499.0,205.0,26.0,2,0.5,1,0.22991249005568815,0.5,2.125,300.375,0.6186770428015564,0.22178988326848248,0.41,0.052,5.9988002399520095,5.9988002399520095,0.4587880601744381,浄心,12744.0,22806.500189037106,0.0,62.0,6,35.99280143971205,0.5263157894736842,5.9988002399520095,0.8049658927354372,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,027人。浄心駅から459m（徒歩圏）"
